feature_id,gadm_admin.GID_0,x,y
BFA.12.3_1,BFA,-1.28847199,14.2367715
BFA.12.4_1,BFA,0.60154296,13.4042055
BFA.13.1_1,BFA,-3.38208781,10.89895761
BFA.13.2_1,BFA,-2.96822717,11.07396215
BFA.13.3_1,BFA,-2.95900696,9.87435451
BFA.13.4_1,BFA,-3.36004406,10.30204845
BWA.1.1_1,BWA,28.13062693,-21.98276441
BWA.1.2_1,BWA,24.95200943,-21.31602918
BWA.1.3_1,BWA,27.15044138,-23.12920134
BWA.1.4_1,BWA,26.33293846,-23.25990197
BWA.1.5_1,BWA,27.48212525,-22.5470095
BWA.1.6_1,BWA,26.36991465,-22.04843595
BWA.1.7_1,BWA,28.13850401,-22.78199956
BWA.1.8_1,BWA,25.93978807,-20.21816887
BWA.2.1_1,BWA,24.80380033,-18.51269688
BWA.3.1_1,BWA,27.49711284,-21.17731238
BWA.4.1_1,BWA,25.93114972,-24.61961963
BWA.5.1_1,BWA,22.59945751,-22.29411979
BWA.6.1_1,BWA,24.73113115,-24.60707496
BWA.7.1_1,BWA,21.04309597,-25.19910787
BWA.7.2_1,BWA,21.67405986,-24.00642942
BWA.7.3_1,BWA,22.4190487,-25.75228164
BWA.8.1_1,BWA,26.35184209,-24.15241759
BWA.9.1_1,BWA,25.60809749,-23.79091691
BWA.9.2_1,BWA,24.35331414,-23.88875076
BWA.10.1_1,BWA,25.68549914,-25.21379877
BWA.11.1_1,BWA,27.56760204,-21.01455213
BWA.12.1_1,BWA,23.68934068,-19.7373399
BWA.12.2_1,BWA,21.94861405,-19.49882847
BWA.13.1_1,BWA,27.84895927,-21.97918814
BWA.14.1_1,BWA,25.77204255,-24.97241921
BWA.15.1_1,BWA,25.42338063,-25.59112617
BWA.15.2_1,BWA,24.86441101,-25.03338085
BWA.15.3_1,BWA,24.10048233,-24.59440679
BWA.15.4_1,BWA,24.80827196,-25.4527227
BWA.16.1_1,BWA,26.22294205,-20.56398361
CAF.1.1_1,CAF,20.03377389,7.89392221
CAF.1.2_1,CAF,20.8972783,8.73680497
CAF.2.1_1,CAF,18.60524151,4.3834512
CAF.3.1_1,CAF,21.22168915,5.18887833
CAF.3.2_1,CAF,21.67533927,4.48428037
CAF.3.3_1,CAF,21.66626341,5.1615619
CAF.3.4_1,CAF,20.95560091,4.56369857
CAF.4.1_1,CAF,25.28511096,6.84498187
CAF.4.2_1,CAF,26.51506951,5.53812992
CAF.4.3_1,CAF,25.2112552,5.41745688
CAF.5.1_1,CAF,21.99274776,6.74123794
CAF.5.2_1,CAF,22.43310492,8.01232197
CAF.5.3_1,CAF,23.55399994,7.39610052
CAF.6.1_1,CAF,19.32216827,6.25933957
CAF.6.2_1,CAF,19.28588136,5.55827514
CAF.7.1_1,CAF,17.19858332,4.39614665
CAF.7.2_1,CAF,17.92319551,4.01041834
CAF.7.3_1,CAF,18.46412665,3.76088527
CAF.8.1_1,CAF,15.7466479,4.36330501
CAF.8.2_1,CAF,16.38323445,4.73846337
CAF.8.3_1,CAF,15.18489491,4.43319207
CAF.9.1_1,CAF,22.60362658,5.58620101
CAF.9.2_1,CAF,23.21576059,5.06529453
CAF.9.3_1,CAF,22.23300028,4.64114839
CAF.9.4_1,CAF,24.17738656,5.7934991
CAF.10.1_1,CAF,19.17387981,7.27042161
CAF.10.2_1,CAF,19.78894261,6.95687002
CAF.11.1_1,CAF,14.99110703,5.59747202
CAF.11.2_1,CAF,15.9932115,5.45771291
CAF.11.3_1,CAF,15.39519238,6.1488035
CAF.12.1_1,CAF,18.47478952,4.3299354
CAF.12.2_1,CAF,18.060767,4.79983632
CAF.12.3_1,CAF,18.51102307,5.2379636
CAF.12.4_1,CAF,17.36771496,5.31289147
CAF.13.1_1,CAF,20.36503315,6.56319006
CAF.13.2_1,CAF,20.93307684,5.72431937
CAF.13.3_1,CAF,19.942642,5.77753444
CAF.13.4_1,CAF,21.26278125,6.61737035
CAF.13.5_1,CAF,20.43754942,5.08990097
CAF.15.1_1,CAF,18.13955261,7.45131506
CAF.15.2_1,CAF,17.34466928,6.38086281
CAF.15.3_1,CAF,18.28100833,6.3687766
CAF.15.4_1,CAF,18.8515145,8.03594841
CAF.15.5_1,CAF,17.16922371,7.35606455
CAF.14.1_1,CAF,15.64013362,6.96105943
CAF.14.2_1,CAF,16.39389765,6.17636358
CAF.14.3_1,CAF,16.43561377,7.14323627
CAF.16.1_1,CAF,16.81241027,3.78396309
CAF.16.2_1,CAF,16.06388193,3.31852804
CAF.17.1_1,CAF,22.5080862,9.96398276
CAF.17.2_1,CAF,22.54786421,8.95697755
CIV.1.1_1,CIV,-4.06497607,5.4202954
CIV.2.1_1,CIV,-5.97294753,5.27131983
CIV.2.2_1,CIV,-6.66304439,5.85738746
CIV.2.3_1,CIV,-7.03156697,5.02486875
CIV.3.1_1,CIV,-3.42233841,6.70100597
CIV.3.2_1,CIV,-3.20186897,5.49245005
CIV.4.1_1,CIV,-7.39964205,10.10276734
CIV.4.2_1,CIV,-7.38807084,9.41123697
CIV.5.1_1,CIV,-5.86371478,6.22131337
CIV.5.2_1,CIV,-5.40568645,5.74370246
CIV.6.1_1,CIV,-5.03206368,6.91786709
CIV.6.2_1,CIV,-4.05961001,7.47719746
CIV.6.3_1,CIV,-4.23525329,6.59840612
CIV.6.4_1,CIV,-4.55604076,6.97405204
CIV.7.1_1,CIV,-4.5285712,5.93557231
CIV.7.2_1,CIV,-4.75315715,5.36619137
CIV.7.3_1,CIV,-3.76324828,6.02906695
CIV.8.1_1,CIV,-7.68215668,6.33397782
CIV.8.2_1,CIV,-7.31830559,7.00933048
CIV.8.3_1,CIV,-7.82236443,7.464941
CIV.9.1_1,CIV,-6.60260136,7.022499
CIV.9.2_1,CIV,-5.893339,7.10996595
CIV.10.1_1,CIV,-6.47264384,9.86139281
CIV.10.2_1,CIV,-5.83309422,9.41244169
CIV.10.3_1,CIV,-4.81985728,9.5050908
CIV.11.1_1,CIV,-5.18699343,7.69439702
CIV.11.2_1,CIV,-4.83822122,8.52511289
CIV.12.1_1,CIV,-7.62139626,8.38222967
CIV.12.2_1,CIV,-6.03620404,8.36297904
CIV.12.3_1,CIV,-6.76035235,8.3722114
CIV.13.1_1,CIV,-5.26873731,6.86233207
CIV.14.1_1,CIV,-3.44774666,9.17199815
CIV.14.2_1,CIV,-3.21286849,7.99545737
CMR.1.1_1,CMR,12.71185975,6.47322806
CMR.1.2_1,CMR,12.4777425,7.4594785
CMR.1.3_1,CMR,11.73631723,6.58330443
CMR.1.4_1,CMR,14.2245203,6.48308142
CMR.1.5_1,CMR,13.66042211,7.1872772
CMR.2.1_1,CMR,12.50457602,4.68739529
CMR.2.2_1,CMR,11.38591069,4.16817404
CMR.2.3_1,CMR,10.95008705,4.73070961
CMR.2.4_1,CMR,11.98083579,5.42755757
CMR.2.5_1,CMR,11.79532133,3.9769819
CMR.2.6_1,CMR,11.3629778,3.63365766
CMR.2.7_1,CMR,11.50941683,3.87607834
CMR.2.8_1,CMR,10.8137466,3.70791286
CMR.2.9_1,CMR,12.33963494,3.87329627
CMR.2.10_1,CMR,11.55392377,3.41175766
CMR.3.1_1,CMR,15.24462056,2.79501816
CMR.3.2_1,CMR,13.5784851,3.34030195
CMR.3.3_1,CMR,14.38444161,4.27390978
CMR.3.4_1,CMR,13.75066038,5.3218092
CMR.4.1_1,CMR,14.41714738,10.71550047
CMR.4.2_1,CMR,14.66902007,12.0347803
CMR.4.3_1,CMR,15.09858578,10.39825873
CMR.4.4_1,CMR,14.53702742,10.25962204
CMR.4.5_1,CMR,14.20285692,11.1068201
CMR.4.6_1,CMR,13.78473919,10.5761777
CMR.5.1_1,CMR,9.76914979,4.67384638
CMR.5.2_1,CMR,10.14987779,4.51900002
CMR.5.3_1,CMR,10.28385451,3.93475357
CMR.5.4_1,CMR,9.66616146,4.03777418
CMR.7.1_1,CMR,13.47374089,9.2232062
CMR.7.2_1,CMR,12.87558125,8.2487873
CMR.7.3_1,CMR,13.8225345,9.94574222
CMR.7.4_1,CMR,14.47044263,8.11900599
CMR.6.1_1,CMR,10.35528047,6.36340085
CMR.6.2_1,CMR,10.72239505,6.20322913
CMR.6.3_1,CMR,10.80004302,6.62492061
CMR.6.4_1,CMR,10.06843263,6.60732324
CMR.6.5_1,CMR,10.1486189,5.97842741
CMR.6.6_1,CMR,9.84632942,5.98333778
CMR.6.7_1,CMR,10.47227921,5.94814134
CMR.8.1_1,CMR,10.31495306,5.67345659
CMR.8.2_1,CMR,10.17127678,5.14412346
CMR.8.3_1,CMR,10.34317057,5.29456579
CMR.8.4_1,CMR,10.47136426,5.34122105
CMR.8.5_1,CMR,10.07574095,5.40870248
CMR.8.6_1,CMR,10.44805507,5.51601862
CMR.8.7_1,CMR,10.58816731,5.07339617
CMR.8.8_1,CMR,10.91851485,5.64219623
CMR.10.1_1,CMR,12.61184743,2.77187277
CMR.10.2_1,CMR,11.3949456,2.79656533
CMR.10.3_1,CMR,10.31109474,2.90221245
CMR.10.4_1,CMR,10.92012813,2.42398848
CMR.9.1_1,CMR,9.27243913,4.16802493
CMR.9.2_1,CMR,9.586202,5.11063602
CMR.9.3_1,CMR,9.92381221,5.56066142
CMR.9.4_1,CMR,9.37568628,5.82148943
CMR.9.5_1,CMR,9.31237985,4.62955091
CMR.9.6_1,CMR,8.9387179,4.86673587
COD.1.1_1,COD,23.75440953,2.98097405
COD.1.2_1,COD,23.80629665,2.74795555
COD.1.3_1,COD,26.07115394,4.47242222
COD.1.4_1,COD,25.97269585,3.09211067
COD.1.5_1,COD,24.10003466,4.19434196
COD.1.6_1,COD,23.65992847,3.79446121
COD.1.7_1,COD,25.17294228,2.81775243
COD.1.8_1,COD,24.73929272,2.81839962
COD.1.9_1,COD,26.0741978,3.65051752
COD.1.10_1,COD,26.8225266,3.01689949
COD.2.1_1,COD,20.00233987,1.08605705
COD.2.2_1,COD,19.82312192,1.23553426
COD.2.3_1,COD,18.18664071,-0.81048358
COD.2.4_1,COD,19.24487605,0.40200069
COD.2.5_1,COD,18.29647649,1.04973552
COD.2.6_1,COD,19.39847825,-0.60217687
COD.2.7_1,COD,17.16887899,-1.36870655
COD.2.8_1,COD,18.93251453,1.40148617
COD.2.9_1,COD,18.2585615,-0.09759899
COD.3.1_1,COD,26.58950439,-11.29909531
COD.3.2_1,COD,27.96745645,-10.44973786
COD.3.3_1,COD,27.86703603,-11.58917224
COD.3.4_1,COD,27.24897171,-11.76765127
COD.3.5_1,COD,26.73912914,-10.9756345
COD.3.6_1,COD,27.46693024,-11.6619043
COD.3.7_1,COD,27.19390069,-9.20272036
COD.3.8_1,COD,28.50617237,-8.63697846
COD.3.9_1,COD,28.92349095,-12.56980981
COD.4.1_1,COD,26.12785705,-8.84885262
COD.4.2_1,COD,25.58964472,-7.0814982
COD.4.3_1,COD,24.92176895,-8.77027475
COD.4.4_1,COD,25.00093773,-8.7356759
COD.4.5_1,COD,24.15460202,-7.86749804
COD.4.6_1,COD,26.86826421,-7.92047492
COD.5.1_1,COD,30.23818224,3.85842228
COD.5.2_1,COD,28.41001623,4.07337486
COD.5.3_1,COD,28.55544053,3.60337845
COD.5.4_1,COD,29.97718139,3.53391061
COD.5.5_1,COD,27.63698791,2.76720298
COD.5.6_1,COD,27.9016848,3.51246622
COD.5.7_1,COD,27.64900147,2.66687466
COD.5.8_1,COD,27.83659135,2.10668932
COD.5.9_1,COD,28.01571394,2.14930867
COD.5.10_1,COD,29.25778076,2.73583081
COD.5.11_1,COD,29.55179662,3.05144801
COD.6.1_1,COD,30.70698328,3.1368623
COD.6.2_1,COD,30.53037048,3.06885225
COD.6.3_1,COD,30.85005711,2.84794332
COD.6.4_1,COD,30.25782452,1.54607101
COD.6.5_1,COD,30.38185489,1.90072024
COD.6.6_1,COD,30.76904267,3.39957461
COD.6.7_1,COD,29.92196056,1.22816753
COD.6.8_1,COD,30.75266617,2.30550648
COD.6.9_1,COD,31.00193952,2.33923638
COD.6.10_1,COD,28.78240231,1.49353515
COD.6.11_1,COD,30.23505261,1.81781037
COD.9.1_1,COD,21.37313969,-3.28823547
COD.9.2_1,COD,20.55945498,-5.05076574
COD.9.3_1,COD,20.5743128,-4.27698329
COD.9.4_1,COD,20.71745952,-6.54210805
COD.9.5_1,COD,21.37535932,-5.66089615
COD.9.6_1,COD,21.41941393,-5.34645537
COD.9.7_1,COD,21.62777533,-4.53713124
COD.9.8_1,COD,20.81944957,-6.41543414
COD.7.1_1,COD,22.25815078,-5.34286872
COD.7.2_1,COD,22.77880905,-6.37966927
COD.7.3_1,COD,22.94848065,-5.13285453
COD.7.4_1,COD,22.46924503,-5.89453707
COD.7.5_1,COD,21.97957477,-6.43377164
COD.7.6_1,COD,22.55591886,-7.33839735
COD.7.7_1,COD,22.86011997,-6.47882894
COD.8.1_1,COD,23.17808905,-5.96557678
COD.8.2_1,COD,23.89199551,-6.08976977
COD.8.3_1,COD,23.65597866,-6.48232264
COD.8.4_1,COD,23.55785549,-5.97526784
COD.8.5_1,COD,23.59587791,-6.11643745
COD.8.6_1,COD,23.29635605,-6.3302943
COD.8.7_1,COD,23.38124268,-6.20549465
COD.8.8_1,COD,23.63694064,-6.48487481
COD.8.9_1,COD,23.76148571,-6.23734822
COD.10.1_1,COD,15.9042405,-4.43671016
COD.11.1_1,COD,14.45237683,-5.55387211
COD.11.2_1,COD,13.05348894,-5.81340678
COD.11.3_1,COD,15.09689016,-5.13920113
COD.11.4_1,COD,15.34680671,-4.78422904
COD.11.5_1,COD,15.17704372,-4.59246614
COD.11.6_1,COD,16.03836304,-5.45373004
COD.11.7_1,COD,12.8398086,-5.39729825
COD.11.8_1,COD,12.95883951,-5.36397829
COD.11.9_1,COD,13.95010481,-4.81697758
COD.11.10_1,COD,15.50799907,-5.39498733
COD.11.11_1,COD,13.4691667,-5.84592246
COD.11.12_1,COD,14.78759199,-5.34457551
COD.11.13_1,COD,14.86874971,-5.24659085
COD.11.14_1,COD,12.81007971,-5.77760207
COD.11.15_1,COD,12.45161511,-6.01236532
COD.11.16_1,COD,13.38253166,-5.3426531
COD.11.17_1,COD,14.07007554,-5.53322469
COD.11.18_1,COD,12.98150908,-4.9528624
COD.11.19_1,COD,12.94705484,-4.9767538
COD.12.1_1,COD,18.31991777,-6.29712572
COD.12.2_1,COD,19.00474367,-7.30394712
COD.12.3_1,COD,19.02844047,-7.28397604
COD.12.4_1,COD,17.58972668,-7.04858256
COD.12.5_1,COD,16.82362767,-6.46895022
COD.12.6_1,COD,17.021624,-5.02390099
COD.12.7_1,COD,17.01372032,-4.84641024
COD.12.8_1,COD,16.5786021,-5.64943495
COD.13.1_1,COD,17.71113189,-3.90486908
COD.13.2_1,COD,17.44519206,-3.31633573
COD.13.3_1,COD,18.69134391,-4.65929022
COD.13.4_1,COD,18.60255469,-4.54861296
COD.13.5_1,COD,19.86195812,-4.1552999
COD.13.6_1,COD,19.27516731,-5.77027783
COD.13.7_1,COD,19.34080522,-5.79834161
COD.13.8_1,COD,19.5270006,-4.67416378
COD.13.9_1,COD,19.60635927,-5.03004851
COD.13.10_1,COD,18.80286147,-5.05785377
COD.13.11_1,COD,19.53195637,-4.0594048
COD.13.12_1,COD,17.98010731,-5.10722716
COD.13.13_1,COD,17.89163296,-4.77447419
COD.14.1_1,COD,24.63861214,-6.1302035
COD.14.2_1,COD,24.48944322,-6.13349608
COD.14.3_1,COD,23.22702588,-6.70259837
COD.14.4_1,COD,25.43295779,-5.55888365
COD.14.5_1,COD,25.755908260000002,-5.36174047
COD.14.6_1,COD,23.60274035,-7.34408973
COD.14.7_1,COD,23.47658191,-6.98662992
COD.14.8_1,COD,24.26172062,-6.72096359
COD.14.9_1,COD,23.96441079,-6.75142119
COD.15.1_1,COD,23.23147249,-10.54326495
COD.15.2_1,COD,22.79809727,-8.41182495
COD.15.3_1,COD,23.45490374,-10.36055029
COD.15.4_1,COD,25.48522187,-10.75014994
COD.15.5_1,COD,26.13706027,-10.2253038
COD.15.6_1,COD,25.05566235,-10.77077308
COD.15.7_1,COD,23.02744125,-9.44501651
COD.16.1_1,COD,16.38385668,-2.68820292
COD.16.2_1,COD,16.24273039,-2.16624573
COD.16.3_1,COD,18.15721561,-1.92184409
COD.16.4_1,COD,18.28173646,-1.96259827
COD.16.5_1,COD,19.20740714,-1.61623209
COD.16.6_1,COD,18.23388633,-2.98168977
COD.16.7_1,COD,16.67793121,-3.57943538
COD.16.8_1,COD,17.1824376,-2.51830786
COD.16.9_1,COD,17.682671,-2.70245172
COD.16.10_1,COD,19.96642526,-3.10102783
COD.16.11_1,COD,16.52004793,-2.10558027
COD.17.1_1,COD,27.72638779,-4.54768238
COD.17.2_1,COD,25.68630182,-2.5041971
COD.17.3_1,COD,26.55753738,-2.51219984
COD.17.4_1,COD,26.45759692,-4.36391661
COD.17.5_1,COD,26.69379655,-4.43707635
COD.17.6_1,COD,25.42803818,-4.07057297
COD.17.7_1,COD,25.91249932,-2.96987964
COD.17.8_1,COD,26.80882063,-0.78366081
COD.17.9_1,COD,26.59066563,-0.74446868
COD.17.10_1,COD,27.57527727,-4.01055108
COD.17.11_1,COD,26.56625372,-3.19425245
COD.17.12_1,COD,26.78857199,-1.71094775
COD.17.13_1,COD,26.45750445,-1.45606251
COD.18.1_1,COD,21.19659356,1.5779218
COD.18.2_1,COD,22.53139264,2.55103891
COD.18.3_1,COD,22.49376239,2.16002192
COD.18.4_1,COD,20.9796761,2.43470301
COD.18.5_1,COD,21.51959954,2.14092492
COD.19.1_1,COD,29.45546894,0.47489826
COD.19.2_1,COD,29.28543607,0.13927607
COD.19.3_1,COD,29.19714971,-1.65382196
COD.19.4_1,COD,28.81419777,-0.00627734
COD.19.5_1,COD,28.84697987,-1.41226374
COD.19.6_1,COD,29.27683533,-1.54064155
COD.19.7_1,COD,29.54644444,0.42036728
COD.19.8_1,COD,29.52653481,0.69796603
COD.19.9_1,COD,29.34404319,-1.03111744
COD.19.10_1,COD,29.45040689,-1.1892332
COD.19.11_1,COD,28.16356618,-1.11856284
COD.20.1_1,COD,19.79076081,4.54924512
COD.20.2_1,COD,20.93041752,3.39306901
COD.20.3_1,COD,20.87653142,4.28195356
COD.20.4_1,COD,21.03046992,4.07820838
COD.20.5_1,COD,21.19456411,4.27576403
COD.20.6_1,COD,22.22948451,3.64301428
COD.21.1_1,COD,22.90895879,-4.22624937
COD.21.2_1,COD,24.39812728,-3.28890866
COD.21.3_1,COD,22.60713679,-3.62124199
COD.21.4_1,COD,23.45237508,-3.56276277
COD.21.5_1,COD,23.42517867,-3.50045247
COD.21.6_1,COD,23.30314982,-2.33199549
COD.21.7_1,COD,24.32276753,-4.68606486
COD.21.8_1,COD,23.57883266,-5.00318877
COD.21.9_1,COD,23.45683163,-4.94787692
COD.21.10_1,COD,22.69680371,-4.04604053
COD.22.1_1,COD,29.09150897,-4.08972943
COD.22.2_1,COD,28.8458566,-2.50048894
COD.22.3_1,COD,28.83584458,-4.27024209
COD.22.4_1,COD,29.08586401,-2.01744585
COD.22.5_1,COD,28.63740466,-2.43000513
COD.22.6_1,COD,28.64146142,-2.05308519
COD.22.7_1,COD,28.1927902,-3.06138987
COD.22.8_1,COD,28.369822,-3.32954749
COD.22.9_1,COD,27.57856133,-2.91028614
COD.22.10_1,COD,27.35098487,-2.69130746
COD.22.11_1,COD,29.01175164,-3.21210683
COD.22.12_1,COD,29.16617298,-3.40928829
COD.22.13_1,COD,28.68007602,-2.72562991
COD.23.1_1,COD,19.96027839,2.53343558
COD.23.2_1,COD,19.69292434,3.40023125
COD.23.3_1,COD,19.7814162,3.26101794
COD.23.4_1,COD,18.75077816,2.47966853
COD.23.5_1,COD,18.98400985,3.87579424
COD.23.6_1,COD,18.69857507,4.21904112
COD.24.1_1,COD,26.89194615,-6.25409681
COD.24.2_1,COD,28.93566231,-5.96133732
COD.24.3_1,COD,29.20999326,-5.93008961
COD.24.4_1,COD,29.77815322,-7.04586264
COD.24.5_1,COD,26.84836313,-5.36797353
COD.24.6_1,COD,26.99234999,-5.38155635
COD.24.7_1,COD,27.56921056,-7.21175731
COD.24.8_1,COD,27.43811109,-7.28160384
COD.24.9_1,COD,29.68358651,-7.49506608
COD.24.10_1,COD,27.93471136,-5.73130612
COD.25.1_1,COD,26.99689092,0.73550596
COD.25.2_1,COD,25.45824209,1.58372943
COD.25.3_1,COD,23.97238466,1.74173272
COD.25.4_1,COD,23.60472452,1.24330092
COD.25.5_1,COD,24.20313112,0.52988078
COD.25.6_1,COD,24.24465374,0.77016021
COD.25.7_1,COD,25.21139305,0.52864844
COD.25.8_1,COD,24.36787416,-0.75776361
COD.25.9_1,COD,25.56972841,-0.54807575
COD.25.10_1,COD,23.14319999,0.84103594
COD.25.11_1,COD,24.48168094,0.78815422
COD.26.1_1,COD,21.1538087,0.50174887
COD.26.2_1,COD,20.99948823,-0.49476335
COD.26.3_1,COD,20.87056327,-0.21772986
COD.26.4_1,COD,22.19678769,-0.852509
COD.26.5_1,COD,22.45189821,0.70226916
COD.26.6_1,COD,23.25969208,-1.1865625
COD.26.7_1,COD,20.9284367,-1.64308856
COG.1.1_1,COG,13.54580586,-4.51338333
COG.1.2_1,COG,12.93769904,-3.95996766
COG.1.3_1,COG,13.60205144,-4.19374944
COG.1.4_1,COG,13.8388198,-4.38423969
COG.1.5_1,COG,13.95373302,-3.88971679
COG.1.6_1,COG,13.30047638,-4.21200331
COG.2.1_1,COG,15.26370519,-4.26635104
COG.4.1_1,COG,15.29552596,-0.78722376
COG.4.2_1,COG,17.07784142,-0.35078687
COG.4.3_1,COG,15.61756276,0.05995047
COG.4.4_1,COG,16.62545749,-0.71564925
COG.4.5_1,COG,14.73280399,-1.46118121
COG.4.6_1,COG,15.90783057,-0.61323224
COG.3.1_1,COG,14.81231414,-0.74707926
COG.3.2_1,COG,14.37566804,-0.11440966
COG.3.3_1,COG,14.70634709,0.59709202
COG.5.1_1,COG,11.94192462,-4.0427691
COG.5.2_1,COG,11.9865243,-4.63403596
COG.5.3_1,COG,11.53313971,-3.96618745
COG.5.4_1,COG,12.37583734,-4.36634132
COG.6.1_1,COG,13.5909481,-2.47641001
COG.6.2_1,COG,13.31517896,-2.91469954
COG.6.3_1,COG,13.2391702,-3.59178639
COG.6.4_1,COG,13.91140013,-2.99233381
COG.7.1_1,COG,17.56080128,2.94923288
COG.7.2_1,COG,17.25496229,1.09655955
COG.7.3_1,COG,17.80241079,0.85750954
COG.8.1_1,COG,12.04356721,-2.63967295
COG.8.2_1,COG,12.16418493,-3.42457974
COG.8.3_1,COG,13.19890796,-4.57014767
COG.8.4_1,COG,12.56855,-3.95153813
COG.8.5_1,COG,12.74735449,-2.28379484
COG.8.6_1,COG,12.67602299,-3.00444412
COG.9.1_1,COG,15.54745466,-1.42655328
COG.9.2_1,COG,15.20126255,-2.4877613
COG.9.3_1,COG,15.98287043,-1.92880429
COG.9.4_1,COG,14.43550243,-2.30204088
COG.10.1_1,COG,11.87185554,-4.7877989
COG.11.1_1,COG,14.63703089,-4.6384921
COG.11.2_1,COG,14.44850222,-3.45323558
COG.11.3_1,COG,14.85391363,-4.29169722
COG.11.4_1,COG,15.0155663,-3.39815946
COG.11.5_1,COG,14.35209305,-4.19825732
COG.11.6_1,COG,15.79009269,-3.28086504
COG.11.7_1,COG,15.42864395,-3.92084308
COG.12.1_1,COG,16.00453392,1.18275655
COG.12.2_1,COG,14.82406162,1.72693837
COG.12.3_1,COG,13.74515989,1.7687292
DJI.1.1_1,DJI,42.90894354,11.24525574
DJI.2.1_1,DJI,42.04132332,11.1159798
DJI.2.2_1,DJI,42.53516261,11.261969
DJI.2.3_1,DJI,42.10348961,11.5296415
DJI.3.1_1,DJI,43.00654874,11.50868761
DJI.4.1_1,DJI,42.97222078,12.46957761
DJI.4.2_1,DJI,43.14867998,12.17379819
DJI.5.1_1,DJI,42.29700475,11.8862435
DJI.5.2_1,DJI,42.45980455,12.23131488
DJI.5.3_1,DJI,42.69182518,12.0026001
DJI.5.4_1,DJI,42.78356443,11.77261455
DZA.1.1_1,DZA,-0.17940156,27.96793983
DZA.1.2_1,DZA,1.26666911,26.61558053
DZA.1.3_1,DZA,1.21275865,28.88427104
DZA.1.4_1,DZA,0.9239582,26.7579642
DZA.1.5_1,DZA,-0.84724645,23.48240195
DZA.1.6_1,DZA,-1.36608985,27.98373151
DZA.1.7_1,DZA,-0.31563857,29.03177807
DZA.1.8_1,DZA,0.03719932,28.8429832
DZA.1.9_1,DZA,-1.1842396,27.62120044
DZA.1.10_1,DZA,-1.36911988,27.01741406
DZA.1.11_1,DZA,0.41416157,30.22282127
DZA.1.12_1,DZA,0.06107791,28.57216583
DZA.1.13_1,DZA,-1.56593697,27.81458202
DZA.1.14_1,DZA,-0.10214133,29.58038714
DZA.1.15_1,DZA,0.28460455,29.44390326
DZA.1.16_1,DZA,-1.35698776,25.55268954
DZA.1.17_1,DZA,-1.88369001,26.71346505
DZA.1.18_1,DZA,-1.17623981,28.17336937
DZA.1.19_1,DZA,-0.55376091,29.31202152
DZA.1.20_1,DZA,0.41616774,28.04666651
DZA.1.21_1,DZA,1.18353462,27.73330918
DZA.1.22_1,DZA,-1.55452846,27.42932092
DZA.1.23_1,DZA,1.82529924,20.9496049
DZA.1.24_1,DZA,1.29767334,29.596333
DZA.1.25_1,DZA,1.29335404,30.49131792
DZA.1.26_1,DZA,1.50262495,27.01967381
DZA.1.27_1,DZA,-1.25757959,28.52284639
DZA.1.28_1,DZA,-1.37377725,27.2092474
DZA.2.1_1,DZA,2.38050831,36.34881609
DZA.2.2_1,DZA,1.76402594,36.32945596
DZA.2.3_1,DZA,1.97705604,36.25311333
DZA.2.4_1,DZA,2.39922915,36.13095418
DZA.2.5_1,DZA,2.29823647,36.20680836
DZA.2.6_1,DZA,2.29196378,36.34462857
DZA.2.7_1,DZA,2.07371242,36.35962613
DZA.2.8_1,DZA,2.48519757,36.10776159
DZA.2.9_1,DZA,1.79521653,35.93007914
DZA.2.10_1,DZA,1.8104446,36.01595003
DZA.2.11_1,DZA,2.17095434,36.34813962
DZA.2.12_1,DZA,2.21834185,36.19377523
DZA.2.13_1,DZA,2.18288719,36.09706921
DZA.2.14_1,DZA,2.50724778,36.35161294
DZA.2.15_1,DZA,1.91672301,36.18466327
DZA.2.16_1,DZA,2.07187382,36.1719996
DZA.2.17_1,DZA,1.98866733,36.07732657
DZA.2.18_1,DZA,2.42883085,36.23777341
DZA.2.19_1,DZA,1.65414944,36.27346057
DZA.2.20_1,DZA,1.86013666,36.35129336
DZA.2.21_1,DZA,1.71029201,36.21456112
DZA.2.22_1,DZA,1.92391564,35.98302614
DZA.2.23_1,DZA,1.74270073,36.08235428
DZA.2.24_1,DZA,2.37118374,36.3985747
DZA.2.25_1,DZA,2.39928695,36.30135722
DZA.2.26_1,DZA,2.22251486,36.25557733
DZA.2.27_1,DZA,1.95626007,36.34761611
DZA.2.28_1,DZA,2.23369156,36.31033289
DZA.2.29_1,DZA,2.53786506,36.14346032
DZA.2.30_1,DZA,2.35723275,36.03584286
DZA.2.31_1,DZA,1.82800848,36.22814081
DZA.2.32_1,DZA,2.14738318,36.25870417
DZA.2.33_1,DZA,1.61989322,36.36782741
DZA.2.34_1,DZA,2.18258665,35.97748998
DZA.2.35_1,DZA,1.64973829,36.15368042
DZA.2.36_1,DZA,1.82079195,36.14225025
DZA.3.1_1,DZA,-1.07158913,35.19732221
DZA.3.2_1,DZA,-0.89462133,35.41571517
DZA.3.3_1,DZA,-1.18836847,35.21460447
DZA.3.4_1,DZA,-1.13255596,35.27285153
DZA.3.5_1,DZA,-1.26606813,35.24089009
DZA.3.6_1,DZA,-1.00561047,35.14266919
DZA.3.7_1,DZA,-1.38908145,35.2886106
